country,original_title,year,genre,avg_vote,votes,worlwide_gross_income
France,Écoute le temps,2006,Crime,5.8,307,14016.0
Spain,El Árbol Magnético,2013,Drama,6.6,103,14026.0
Austria,Blutsfreundschaft,2009,Drama,5.1,147,14029.0
USA,Chasing the Blues,2017,Comedy,7.0,419,14030.0
Australia,Closed for Winter,2009,Drama,5.1,333,14039.0
UK,Spaceship,2016,Drama,4.6,203,14044.0
USA,6 Month Rule,2011,Comedy,4.9,631,14057.0
USA,Ripple Effect,2007,Drama,5.0,679,14059.0
USA,Gayby,2012,Comedy,6.0,2508,14062.0
Brazil,Gata Velha Ainda Mia,2014,Drama,6.7,100,14064.0
USA,Shangri-La Suite,2016,Action,5.1,687,14073.0
UK,The White King,2016,Drama,5.8,4420,14074.0
Germany,"Ich war zuhause, aber",2019,Drama,5.6,584,14078.0
Sweden,Kim Novak badade aldrig i Genesarets sjö,2005,Crime,6.5,2270,14079.0
Argentina,Palermo Hollywood,2004,Drama,5.3,124,14087.0
Canada,Radius,2017,Mystery,6.2,12595,14097.0
France,Nous ne vieillirons pas ensemble,1972,Drama,7.3,1501,14104.0
Romania,Autoportretul unei fete cuminti,2015,Drama,5.2,314,14130.0
USA,A Perfect Man,2013,Drama,5.2,1931,14147.0
Argentina,El Motoarrebatador,2018,Crime,6.8,145,14170.0
Ireland,My Name Is Emily,2015,Drama,6.6,893,14177.0
USA,The Sex Trip,2016,Comedy,4.1,375,14178.0
USA,Crutch,2004,Drama,5.2,633,14189.0
Argentina,Mi mejor amigo,2018,Drama,6.7,2330,14193.0
Turkey,Guruldayan Kalpler,2014,Comedy,5.7,299,14218.0
USA,Brother Nature,2016,Comedy,4.8,1198,14218.0
USA,Elevator,2011,Horror,5.3,5665,14221.0
Spain,Tesis,1996,Horror,7.4,34992,14227.0
India,Saheb Biwi Aur Gangster,2011,Action,7.2,3874,14231.0
USA,Military Intelligence and You!,2006,Comedy,6.2,150,14251.0
Australia,One Less God,2017,Drama,5.4,551,14251.0
Finland,Veljekset,2011,Drama,5.7,152,14262.0
Brazil,Ainda Orangotangos,2007,Comedy,6.8,163,14273.0
USA,Becoming,2020,Drama,4.6,650,14285.0
USA,A Modern Affair,1995,Comedy,5.8,164,14286.0
New Zealand,The Map Reader,2008,Drama,5.2,111,14304.0
Sweden,Sommaren med Monika,1953,Drama,7.5,12364,14316.0
Ukraine,Koly padayut dereva,2018,Drama,6.8,471,14318.0
USA,Whore 2,1994,Drama,4.4,213,14320.0
USA,Savior,1998,Drama,7.3,10141,14328.0
Sweden,Höstsonaten,1978,Drama,8.3,24472,14338.0
Canada,"C'est pas moi, je le jure!",2008,Comedy,7.5,2128,14345.0
USA,Peep World,2010,Comedy,5.6,3583,14351.0
USA,Gone Doggy Gone,2014,Adventure,4.9,197,14354.0
USA,Justice Is Mind,2013,Crime,5.9,166,14360.0
Chile,Desierto Sur,2008,Drama,6.1,144,14366.0
USA,The Anarchist Cookbook,2002,Comedy,5.1,1329,14369.0
India,Nenu Local,2017,Action,6.4,1684,14372.0
UK,Ten Minutes Older: The Cello,2002,Drama,6.7,1637,14378.0
UK,Exhibition,2013,Drama,5.8,1159,14378.0
USA,The Journey of August King,1995,Drama,6.5,900,14381.0
Canada,A Silent Love,2004,Comedy,6.8,150,14389.0
USA,Dog Years,2017,Drama,6.9,3321,14410.0
Brazil,Girimunho,2011,Drama,7.0,119,14411.0
India,Newton,2017,Comedy,7.7,15775,14426.0
India,Judge Singh LLB,2015,Drama,7.4,195,14428.0
Sweden,Måste gitt,2017,Comedy,6.7,1035,14430.0
Canada,Young People Fucking,2007,Comedy,6.2,18878,14459.0
USA,The 24th Day,2004,Thriller,6.5,3469,14460.0
Ireland,Dollhouse,2012,Drama,4.8,389,14469.0
Sweden,Någon annanstans i Sverige,2011,Comedy,5.0,204,14479.0
Soviet Union,Dersu Uzala,1975,Adventure,8.3,22988,14480.0
UK,Svengali,2013,Comedy,5.6,991,14482.0
Germany,Atlantic.,2014,Drama,6.4,486,14484.0
Canada,Hellions,2015,Drama,4.2,2976,14485.0
USA,Holiday,1938,Comedy,7.8,13952,14486.0
Austria,The Testament,2017,Drama,7.0,341,14489.0
USA,The Wanderers,1979,Drama,7.4,9886,14492.0
India,Yun Hota Toh Kya Hota,2006,Drama,6.6,630,14496.0
Norway,Andreaskorset,2004,Thriller,5.6,256,14504.0
Sweden,Oxen,1991,Drama,7.1,737,14513.0
Sweden,Smultronstället,1957,Drama,8.2,92838,14524.0
USA,Deniz Seviyesi,2014,Comedy,6.3,659,14527.0
UK,Breathtaking,2000,Thriller,5.2,181,14530.0
USA,The Band Wagon,1953,Comedy,7.5,9760,14537.0
Canada,Hard Core Logo,1996,Comedy,7.3,2544,14540.0
France,Celui qui doit mourir,1957,Drama,7.5,661,14568.0
Spain,Tristana,1970,Drama,7.5,10300,14586.0
UK,Third Star,2010,Drama,7.5,6736,14586.0
USA,Buzzard,2014,Comedy,6.4,1866,14591.0
USA,The Next Big Thing,2001,Comedy,5.8,220,14600.0
USA,10 Days in a Madhouse,2015,Drama,6.3,960,14616.0
Spain,Un dia perfecte per volar,2015,Drama,5.7,102,14618.0
USA,Choking Man,2006,Drama,5.9,528,14632.0
France,Maigret et l'affaire Saint-Fiacre,1959,Crime,7.1,1085,14666.0
Japan,Hadaka no shima,1960,Drama,8.2,4802,14673.0
India,Charlie Chaplin 2,2019,Comedy,3.8,219,14678.0
USA,La Cucaracha,1998,Comedy,6.0,333,14692.0
UK,Circus,2000,Crime,5.6,2139,14693.0
France,30 Beats,2012,Comedy,4.1,929,14693.0
Czech Republic,Interlude in Prague,2017,Biography,6.1,414,14699.0
Mexico,Gloria,2014,Biography,6.5,1027,14701.0
Croatia,Obrana i zastita,2013,Drama,6.4,359,14707.0
Canada,Sweet Virginia,2017,Action,6.2,8180,14725.0
USA,Two Ninas,1999,Romance,6.1,980,14725.0
USA,Kiss of the Damned,2012,Drama,5.5,4578,14752.0
UK,A Further Gesture,1997,Drama,5.8,343,14760.0
USA,A Letter to Three Wives,1949,Drama,7.7,8279,14768.0
Canada,Le trip à trois,2017,Comedy,6.0,577,14780.0
Turkey,Çamur,2003,Drama,5.4,495,14791.0
Spain,El amor no es lo que era,2013,Comedy,5.0,113,14792.0
Russia,"Buben, baraban",2009,Drama,6.7,275,14800.0
Israel,Shem,2004,Drama,4.5,141,14804.0
Argentina,La educación del Rey,2017,Drama,6.9,104,14805.0
USA,Reeseville,2003,Mystery,5.1,156,14824.0
USA,A Tale of Two Pizzas,2003,Comedy,5.8,147,14831.0
Austria,Blutsbrüder teilen alles,2012,Drama,6.8,118,14841.0
Turkey,Ana Yurdu,2015,Drama,6.5,602,14854.0
Ireland,The Young Offenders,2016,Adventure,7.1,10420,14862.0
USA,Happy New Year,2011,Drama,6.1,106,14874.0
Canada,Fake Tattoos,2017,Drama,7.0,457,14907.0
Czech Republic,Lepsie byt bohaty a zdravy ako chudobny a chory,1992,Comedy,6.4,109,14915.0
France,Nettoyage à sec,1997,Comedy,6.8,1038,14919.0
Canada,I Declare War,2012,Action,6.0,2638,14928.0
Hungary,Macskafogó,1986,Animation,8.4,9240,14937.0
France,Bruiser,2000,Horror,5.3,5512,14960.0
USA,Special,2006,Comedy,6.9,5335,14967.0
India,Shiva,2006,Action,4.0,318,14977.0
USA,The Tenant,2010,Action,3.0,638,15003.0
Argentina,Regresados,2007,Drama,6.8,146,15004.0
USA,I'm Not Jesus Mommy,2010,Drama,2.4,375,15005.0
Germany,Der Mann von der Botschaft,2006,Drama,6.7,104,15006.0
USA,Watching the Detectives,2007,Comedy,6.3,4149,15006.0
Serbia,Pored mene,2015,Comedy,7.1,1726,15015.0
USA,Devil's Pond,2003,Drama,5.4,3748,15027.0
Poland,Jutro bedzie lepiej,2010,Adventure,7.2,232,15031.0
China,Sou suo,2012,Drama,6.5,934,15033.0
USA,"Blood, Guts, Bullets and Octane",1998,Action,5.3,1035,15035.0
India,Gorilla,2019,Comedy,4.6,223,15035.0
Canada,Scarecrows,2017,Horror,4.1,527,15035.0
Spain,Sin fin,2018,Drama,6.9,368,15045.0
USA,Barefoot,2014,Comedy,6.6,22669,15071.0
USA,Cheatin',2013,Animation,7.0,803,15077.0
Germany,Annas Sommer,2001,Drama,5.7,104,15077.0
USA,The Education of Charlie Banks,2007,Drama,6.6,4856,15078.0
USA,Trade of Innocents,2012,Drama,5.5,887,15091.0
India,Indrajith,2017,Action,3.4,156,15092.0
Ireland,Nora,2000,Biography,6.0,1594,15120.0
USA,Kung Fu Joe,2009,Comedy,1.7,229,15120.0
USA,Glory Daze,1995,Comedy,5.5,3304,15134.0
USA,Cloudburst,2011,Adventure,7.2,1836,15151.0
France,Funan,2018,Animation,6.8,701,15152.0
India,Ring Master,2014,Drama,4.6,374,15159.0
USA,There Was a Crooked Man...,1970,Comedy,7.0,4037,15160.0
UK,The Gigolos,2006,Comedy,5.6,262,15163.0
Argentina,18-j,2004,Drama,6.8,138,15167.0
Spain,The Extraordinary Tale of the Times Table,2013,Comedy,5.6,259,15174.0
Canada,All Hat,2007,Western,5.2,496,15198.0
Iran,Sib,1998,Drama,7.2,2185,15207.0
USA,Cthulhu,2007,Drama,4.6,1919,15213.0
India,Ruler,2019,Action,3.6,226,15213.0
Canada,The Samaritan,2012,Action,5.6,9386,15220.0
Japan,Seppuku,1962,Action,8.7,37310,15222.0
USA,Descent,2007,Drama,4.8,2888,15233.0
Portugal,O Desolado,2015,Drama,7.1,1350,15245.0
Colombia,Las tetas de mi madre,2015,Drama,6.3,160,15245.0
Hungary,Halj már meg!,2016,Comedy,4.8,106,15245.0
USA,Harry + Max,2004,Drama,5.5,994,15247.0
USA,Starcrossed,2014,Drama,3.8,111,15263.0
South Korea,Ya-gan-bi-haeng,2014,Drama,7.6,913,15264.0
USA,My Darling Clementine,1946,Biography,7.8,21122,15293.0
Belgium,Blue Bird,2011,Drama,5.9,156,15298.0
UK,Rabbit Fever,2006,Comedy,4.0,176,15308.0
Georgia,The President,2014,Drama,7.3,1413,15338.0
France,Wild Side,2004,Drama,6.4,970,15355.0
USA,The Adderall Diaries,2015,Crime,5.2,4069,15364.0
Italy,Diciotto anni dopo,2010,Comedy,6.9,338,15365.0
Canada,The Wisher,2002,Horror,4.3,1566,15369.0
USA,Between the Lines,1977,Comedy,6.8,604,15383.0
Philippines,Vince & Kath & James,2016,Romance,6.9,323,15388.0
USA,Keeper of the Flame,1942,Drama,6.8,2213,15392.0
USA,Be Somebody,2016,Comedy,5.6,3551,15395.0
USA,Film Noir,2007,Animation,6.4,1515,15396.0
USA,"Play It Again, Sam",1972,Comedy,7.6,24183,15413.0
USA,Pipe Dream,2002,Comedy,5.9,963,15430.0
USA,California Solo,2012,Drama,6.3,985,15433.0
USA,The Perfect Weapon,2016,Action,3.1,1431,15436.0
Argentina,Eva y Lola,2010,Drama,6.1,109,15452.0
South Africa,Die Ontwaking,2015,Crime,4.4,111,15462.0
Egypt,Agamista,2007,Action,5.0,218,15475.0
France,Abouna,2002,Drama,6.6,524,15476.0
South Korea,Aju teukbyeolhan sonnim,2006,Drama,6.7,295,15492.0
United Arab Emirates,Bombairiya,2019,Comedy,4.5,349,15496.0
Spain,Spanish Fly,1998,Comedy,4.8,176,15503.0
UK,Blood Red,1989,Drama,3.6,662,15510.0
USA,Dreamkiller,2010,Thriller,2.8,108,15514.0
India,Kathanayagan,2017,Comedy,4.3,165,15515.0
USA,Oklahoma!,1955,Comedy,7.0,11090,15520.0
USA,Bomb the System,2002,Action,6.6,979,15520.0
India,Jindua,2017,Family,6.6,204,15526.0
France,Paris vu par...,1965,Comedy,6.8,968,15532.0
Russia,Nebesnye zheny lugovykh mari,2012,Drama,6.8,545,15537.0
Turkey,Bereketli Topraklar Üzerinde,1980,Drama,7.6,510,15538.0
South Africa,More Than Just a Game,2007,Drama,5.9,213,15542.0
UK,Postcards from London,2018,Drama,5.1,886,15548.0
Italy,Bella e perduta,2015,Drama,6.4,429,15550.0
France,Quand tu liras cette lettre,1953,Drama,6.6,572,15552.0
Germany,"Milyy Khans, dorogoy Pyotr",2015,Drama,6.1,170,15565.0
Spain,Spinnin',2007,Comedy,6.2,162,15566.0
France,Bob le flambeur,1956,Crime,7.7,10585,15586.0
USA,Five Nights in Maine,2015,Drama,4.6,709,15587.0
Canada,X500,2016,Drama,6.6,202,15590.0
USA,Basmati Blues,2017,Comedy,3.6,1668,15605.0
USA,Quiet City,2007,Drama,6.4,1380,15610.0
Ireland,Eden,2008,Drama,5.9,199,15611.0
USA,Red,2008,Drama,7.0,10005,15617.0
Norway,Når jeg faller,2018,Drama,6.7,120,15623.0
India,Mayamohini,2012,Comedy,3.5,433,15631.0
Mexico,"De noche vienes, Esmeralda",1997,Comedy,6.4,262,15671.0
UK,Rubin and Ed,1991,Comedy,7.1,1673,15675.0
France,Chant d'hiver,2015,Comedy,6.5,161,15677.0
Japan,Bijitâ Q,2001,Comedy,6.6,14838,15678.0
Turkey,Sandik,2018,Horror,5.5,100,15686.0
Ireland,Pursuit,2015,Action,5.2,121,15688.0
West Germany,Angst essen Seele auf,1974,Drama,8.1,18365,15698.0
Portugal,Colo,2017,Drama,5.7,341,15701.0
USA,Jumpin' at the Boneyard,1991,Drama,6.0,462,15706.0
UK,Poor Cow,1967,Drama,6.8,1352,15709.0
Germany,Die Farbe des Ozeans,2011,Drama,6.6,224,15720.0
France,Les nuits de la pleine lune,1984,Comedy,7.5,3268,15726.0
Germany,Teenage Angst,2008,Drama,5.3,359,15747.0
Turkey,Eylül,2011,Drama,4.6,113,15747.0
Taiwan,"The Gangs, the Oscars, and the Walking Dead",2019,Comedy,6.8,156,15769.0
North Korea,Han nyeohaksaengeui ilgi,2007,Comedy,5.3,166,15770.0
India,My Great Grand Father,2019,Drama,4.7,103,15800.0
Spain,Les amigues de l'Àgata,2015,Drama,6.0,169,15803.0
France,Domaine,2009,Drama,5.5,147,15821.0
Turkey,Iki Çizgi,2008,Drama,4.6,312,15827.0
UK,Sir Billi,2012,Animation,3.6,519,15838.0
USA,Nothing to Lose,1995,Drama,5.8,366,15843.0
USA,Starfish,2018,Drama,5.3,2323,15849.0
Nigeria,Isoken,2017,Romance,6.3,186,15851.0
Finland,The Guardian Angel,2018,Thriller,5.3,461,15863.0
Germany,Freistatt,2015,Drama,7.2,1450,15864.0
India,Padi Padi Leche Manasu,2018,Drama,6.4,807,15877.0
Portugal,4 Copas,2008,Romance,5.8,166,15889.0
USA,Bobby G. Can't Swim,1999,Drama,6.4,336,15900.0
Chile,199 recetas para ser feliz,2008,Drama,5.2,111,15915.0
USA,Vulgar,2000,Crime,5.3,3906,15927.0
France,Le charme discret de la bourgeoisie,1972,Comedy,7.9,37426,15930.0
Turkey,Hayatboyu,2013,Drama,5.8,455,15930.0
UK,Kevin & Perry Go Large,2000,Comedy,5.6,12256,15932.0
India,Kennedy Club,2019,Drama,5.5,111,15936.0
Japan,Banshun,1949,Drama,8.3,13888,15978.0
Hong Kong,Lik goo lik goo san nin choi,2002,Comedy,6.6,859,15982.0
USA,Supercapitalist,2012,Thriller,4.8,569,16000.0
Japan,Wu Qingyuan,2006,Biography,6.3,509,16004.0
Uruguay,Los tiburones,2019,Drama,5.8,244,16004.0
Finland,Eläville ja kuolleille,2005,Biography,6.7,258,16016.0
Italy,Il vangelo secondo Matteo,1964,Biography,7.8,10550,16041.0
India,1920 London,2016,Horror,4.1,1455,16077.0
USA,Straight Up,2019,Comedy,6.7,1202,16080.0
USA,I Call First,1967,Drama,6.7,8136,16085.0
Finland,Seitsemän laulua tundralta,2000,Drama,6.4,153,16099.0
USA,Tennessee,2008,Adventure,5.4,745,16100.0
Iran,Oxidan,2017,Comedy,5.2,1256,16109.0
USA,Virginia Minnesota,2018,Comedy,5.4,149,16118.0
India,Loot,2011,Action,3.3,293,16121.0
USA,Look,2007,Comedy,6.6,1646,16136.0
India,Tere Bin Laden,2010,Comedy,7.2,10073,16138.0
Spain,Tierra,1996,Drama,7.3,3577,16141.0
Austria,Harodim,2012,Thriller,5.5,472,16155.0
Switzerland,Clara und das Geheimnis der Bären,2013,Family,5.9,164,16158.0
USA,The Women,1939,Comedy,7.8,12306,16161.0
USA,Detour,1945,Crime,7.4,14504,16172.0
France,Chez nous,2017,Drama,6.4,916,16182.0
Turkey,Made in Europe,2008,Drama,6.7,178,16184.0
USA,The Human Centipede III (Final Sequence),2015,Comedy,2.7,14252,16184.0
Israel,Yamim Kfuim,2005,Drama,6.9,389,16187.0
Iceland,Bergmál,2019,Drama,7.2,649,16191.0
USA,Coldblooded,1995,Action,6.7,3372,16198.0
India,Janamaithri,2019,Comedy,6.4,277,16208.0
Kenya,Soul Boy,2010,Drama,6.7,342,16211.0
USA,I Melt with You,2011,Drama,6.0,5731,16232.0
Japan,Onmyôji,2001,Action,6.3,1269,16234.0
Sweden,"Stockholm, My Love",2016,Drama,4.6,217,16241.0
Japan,H Story,2001,Drama,6.6,200,16245.0
Argentina,Cautiva,2003,Drama,7.3,664,16259.0
UK,The Intended,2002,Drama,5.7,338,16290.0
USA,Breathing Room,1996,Comedy,5.5,135,16299.0
France,Le deuxième souffle,1966,Crime,8.0,5302,16310.0
Greece,I earini synaxis ton agrofylakon,1999,Adventure,7.5,388,16316.0
UK,VS.,2018,Drama,5.8,374,16323.0
USA,Detention,2003,Action,4.1,2159,16324.0
Turkey,Bes Sehir,2009,Drama,7.1,2114,16329.0
India,Philips and the Monkey Pen,2013,Comedy,7.3,1140,16332.0
Canada,Bernie the Dolphin,2018,Adventure,5.0,394,16340.0
USA,The Savage Eye,1959,Drama,6.9,245,16366.0
Austria,Thank You for Bombing,2015,Drama,6.4,143,16370.0
USA,April's Shower,2003,Comedy,5.0,669,16377.0
Czech Republic,...a bude hur,2007,Drama,7.1,171,16379.0
USA,Splinterheads,2009,Comedy,5.9,1404,16392.0
UK,The Flying Machine,2011,Animation,4.7,301,16407.0
USA,Bud Abbott Lou Costello Meet Frankenstein,1948,Comedy,7.4,14242,16444.0
Canada,Ethan Mao,2004,Crime,6.0,551,16444.0
USA,The Letter,1940,Crime,7.6,11410,16455.0
India,Shiraz,1928,Drama,7.0,229,16467.0
Belgium,Zagros,2017,Drama,6.4,450,16472.0
India,Aazaan,2011,Action,4.4,342,16476.0
Romania,Breaking News,2017,Drama,6.1,311,16489.0
Italy,Cin cin,1992,Comedy,5.2,263,16497.0
UK,Eat Locals,2017,Action,5.3,1971,16503.0
Canada,L'audition,2005,Drama,7.1,1173,16510.0
Taiwan,Gong fan,2014,Crime,6.5,243,16517.0
India,Bhoot Returns,2012,Horror,2.5,502,16522.0
Canada,Blood Pressure,2012,Drama,6.4,264,16532.0
Germany,Fritz Lang,2016,Crime,6.3,322,16538.0
USA,Brave New Jersey,2016,Comedy,5.3,459,16544.0
Spain,Gitano,2000,Drama,3.4,239,16546.0
Germany,True North,2006,Drama,6.9,947,16549.0
New Zealand,This Giant Papier-Mâché Boulder Is Actually Really Heavy,2016,Action,5.9,145,16557.0
Turkey,Put Seylere,2017,Drama,5.3,279,16565.0
India,Ek: The Power of One,2009,Action,4.8,306,16566.0
Japan,"Gekijoban Haikara-san ga Toru Zenpen: Benio, Hana no 17-sai",2017,Animation,6.6,100,16572.0
USA,Frownland,2007,Comedy,6.3,462,16573.0
Estonia,Captain Morten and the Spider Queen,2018,Animation,5.5,144,16576.0
USA,The Freebie,2010,Comedy,5.1,1615,16613.0
Finland,Mitä meistä tuli,2009,Crime,5.9,286,16614.0
USA,Dr. Jekyll and Mr. Hyde,1931,Horror,7.6,12225,16615.0
India,Maya,2001,Drama,7.0,279,16645.0
UK,Shadows in the Sun,2009,Drama,6.0,461,16652.0
Russia,Moy ubiytsa,2016,Crime,6.2,106,16653.0
Chile,El Año del Tigre,2011,Drama,5.7,133,16653.0
USA,Day Zero,2007,Drama,5.9,2709,16659.0
Germany,Fascination,2004,Drama,3.7,1319,16670.0
France,Grande école,2004,Drama,5.7,2175,16706.0
India,Sargi,2017,Drama,5.8,189,16711.0
Italy,Roma città aperta,1945,Drama,8.0,22689,16712.0
Canada,Hank and Mike,2008,Comedy,6.0,1465,16720.0
India,Size Zero,2015,Comedy,5.4,571,16726.0
India,Ishkq in Paris,2013,Comedy,3.8,719,16726.0
South Africa,The Unforgiving,2010,Horror,4.3,482,16743.0
Canada,Pieds nus dans l'aube,2017,Drama,6.7,168,16751.0
Chile,La Noche de Enfrente,2012,Comedy,6.0,447,16778.0
UK,Smooth Talk,1985,Drama,6.2,1664,16785.0
Mexico,7 días,2005,Comedy,6.7,675,16791.0
USA,Holding Trevor,2007,Drama,5.5,1362,16814.0
USA,Dark Streets,2008,Drama,4.5,354,16815.0
Pakistan,Dobara Phir Se,2016,Drama,6.6,421,16818.0
Turkey,Adalet Oyunu,2011,Drama,6.2,211,16835.0
Germany,Botched,2007,Comedy,5.7,6214,16835.0
France,La dernière lettre,2002,Drama,6.9,141,16858.0
USA,Reaper,2014,Crime,5.6,4169,16873.0
Republic of North Macedonia,"Slovenija, Avstralija in jutri ves svet",2017,Drama,6.9,144,16874.0
Greece,I douleia tis,2018,Drama,6.7,289,16875.0
USA,Hank and Asha,2013,Comedy,6.5,413,16878.0
USA,April Showers,2009,Crime,5.8,944,16880.0
USA,Return,2011,Drama,6.1,908,16886.0
USA,Eban and Charley,2000,Drama,5.7,721,16918.0
USA,Noise,2007,Comedy,6.2,4164,16934.0
Netherlands,Brownian Movement,2010,Drama,4.9,1070,16942.0
USA,Goodbye to All That,2014,Comedy,5.2,2223,16986.0
Canada,Howard Lovecraft and the Frozen Kingdom,2016,Animation,5.7,1640,17004.0
UK,Sulphur and White,2020,Drama,5.3,105,17004.0
Russia,América,2010,Comedy,6.2,188,17005.0
Italy,The Barefoot Contessa,1954,Crime,7.0,9550,17018.0
India,Uriyadi 2,2019,Action,7.2,637,17027.0
USA,The Understudy,2008,Comedy,5.3,154,17036.0
USA,Zoo Wars 2,2019,Animation,2.3,193,17064.0
Bulgaria,No One,2017,Drama,5.7,270,17071.0
Estonia,Sügisball,2007,Drama,7.2,1873,17073.0
India,Grandmaster,2012,Action,7.0,1785,17077.0
Taiwan,Zui sheng meng si,2015,Drama,7.2,439,17096.0
USA,Dinocroc,2004,Action,3.3,1723,17100.0
USA,Always Shine,2016,Drama,5.6,3909,17102.0
France,Le pont du Nord,1981,Adventure,7.0,943,17110.0
UK,Pandaemonium,2000,Biography,6.5,797,17113.0
Russia,Peremirie,2010,Drama,5.8,164,17138.0
USA,Cluny Brown,1946,Comedy,7.5,2891,17155.0
USA,2by4,1998,Drama,5.1,249,17162.0
UK,Rise of the Footsoldier 3,2017,Action,5.7,1274,17181.0
USA,Home,2008,Drama,5.8,175,17182.0
Japan,Neko nanka yondemo konai,2016,Comedy,6.8,218,17184.0
Turkey,Albüm,2016,Comedy,6.2,1151,17187.0
South Korea,Norigae,2013,Drama,5.6,118,17214.0
Italy,"Zio Adolfo, in arte Führer",1978,Comedy,5.5,279,17220.0
Canada,Baby Blues,2008,Drama,5.1,156,17234.0
France,Une vraie jeune fille,1976,Drama,5.3,3434,17245.0
USA,Speedway Junky,1999,Crime,5.8,1552,17246.0
Hong Kong,Heung Gong jai jo,1997,Comedy,7.5,1959,17255.0
Republic of North Macedonia,Golemata voda,2004,Drama,7.1,805,17257.0
Turkey,Baglilik Asli,2019,Drama,4.2,171,17276.0
Turkey,Nasil Yani,2016,Comedy,4.1,320,17280.0
USA,My Suicide,2009,Comedy,7.1,1671,17282.0
USA,Stand Clear of the Closing Doors,2013,Drama,6.3,448,17282.0
USA,Littlerock,2010,Drama,6.1,523,17309.0
India,Teen Patti,2010,Crime,4.1,1409,17311.0
USA,Gun Crazy,1950,Crime,7.6,11210,17322.0
Australia,Australia Day,2017,Drama,5.5,406,17333.0
Argentina,Ana y los otros,2003,Drama,6.3,327,17337.0
USA,"Christmas, Again",2014,Drama,6.6,910,17341.0
USA,Film Geek,2005,Comedy,6.1,1047,17341.0
Italy,La legge,1959,Comedy,6.8,693,17351.0
France,Mauvais genres,2001,Drama,5.3,335,17361.0
Argentina,El incendio,2015,Drama,6.3,431,17362.0
Hong Kong,Xing xing wang,1977,Action,5.3,1614,17368.0
Argentina,Un día de suerte,2002,Drama,6.1,256,17376.0
UK,Two for the Road,1967,Comedy,7.5,11933,17380.0
Indonesia,Ghost Writer,2019,Comedy,6.8,260,17395.0
France,L'annulaire,2005,Drama,6.2,1099,17395.0
Switzerland,Snow White,2005,Drama,5.8,526,17414.0
Romania,Hîrtia va fi albastrã,2006,Action,7.7,1976,17419.0
USA,Adventures of Power,2008,Comedy,5.9,1844,17419.0
India,Love Ni Bhavai,2017,Comedy,8.4,1269,17426.0
USA,Chained for Life,2018,Drama,6.6,508,17431.0
Germany,Feuerherz,2008,Biography,6.0,200,17454.0
Italy,Le parole di mio padre,2001,Drama,6.7,103,17456.0
Russia,So mnoyu vot chto proiskhodit,2012,Comedy,7.3,614,17459.0
Turkey,Iyi Seneler Londra,2007,Drama,6.2,454,17460.0
South Korea,Ahobsal insaeng,2004,Drama,7.3,407,17479.0
Iran,Pari,1995,Drama,6.6,774,17488.0
Argentina,Géminis,2005,Drama,5.9,1100,17498.0
India,Toonpur Ka Superrhero,2010,Animation,4.2,689,17505.0
Germany,Within the Whirlwind,2009,Biography,6.8,715,17517.0
West Germany,Chronik der Anna Magdalena Bach,1968,Biography,7.0,1293,17527.0
USA,"Milwaukee, Minnesota",2003,Drama,6.3,652,17528.0
Austria,Licht,2017,Drama,6.5,621,17545.0
India,Sakka Podu Podu Raja,2017,Action,4.2,359,17564.0
Portugal,Goodnight Irene,2008,Comedy,6.8,169,17569.0
Poland,Ostra randka,2013,Thriller,2.0,120,17569.0
USA,How He Fell in Love,2015,Drama,6.3,364,17575.0
Argentina,Villegas,2012,Drama,6.5,130,17584.0
Argentina,El cerrajero,2014,Drama,5.6,156,17624.0
USA,The New Twenty,2008,Drama,5.1,461,17625.0
Argentina,Una semana solos,2008,Comedy,5.8,375,17640.0
USA,Night at the Golden Eagle,2001,Drama,5.9,984,17643.0
USA,The History of Future Folk,2012,Comedy,7.2,2113,17646.0
Spain,La partida,2013,Drama,6.6,1922,17647.0
USA,Molly,1999,Comedy,5.8,2667,17650.0
UK,Let Me Go,2017,Drama,5.6,195,17653.0
Japan,Kyôkai no Kanata: mirai-hen,2015,Animation,7.5,544,17668.0
Hong Kong,Tian mi mi,1996,Drama,8.1,4801,17676.0
USA,Bad Grandmas,2017,Action,4.5,710,17688.0
Slovakia,O dve slabiky pozadu,2005,Romance,6.9,101,17696.0
USA,Kelly & Cal,2014,Comedy,6.2,1994,17702.0
Spain,10.000 noches en ninguna parte,2013,Drama,6.5,182,17709.0
Canada,Nuit #1,2011,Drama,6.4,789,17716.0
India,Bogan,2017,Action,6.4,1382,17717.0
Ireland,Parked,2010,Drama,6.7,2335,17729.0
USA,Little Birds,2011,Drama,6.1,4738,17739.0
India,Guru,2017,Action,7.9,589,17750.0
USA,Breezy,1973,Drama,7.0,4199,17753.0
Colombia,Tierra en la Lengua,2014,Drama,6.4,143,17777.0
South Korea,Seonsaeng Kim Bong-du,2003,Comedy,6.5,280,17778.0
USA,Spookies,1986,Comedy,5.1,2213,17785.0
China,Zi hu die,2003,Drama,6.2,1172,17790.0
USA,The Tune,1992,Animation,7.0,732,17794.0
Japan,Gion no shimai,1936,Drama,7.5,2358,17807.0
India,David,2013,Action,6.2,2508,17828.0
USA,Powder Blue,2009,Drama,6.3,13922,17835.0
Denmark,Sprængfarlig bombe,2006,Comedy,6.0,2283,17851.0
Argentina,El Invierno,2016,Drama,6.5,218,17862.0
Pakistan,Baaji,2019,Drama,6.0,187,17867.0
