country,original_title,year,genre,avg_vote,worlwide_gross_income
India,Bogan,2017,Action,6.4,17717
Canada,Nuit #1,2011,Drama,6.4,17716
Spain,10.000 noches en ninguna parte,2013,Drama,6.5,17709
USA,Kelly & Cal,2014,Comedy,6.2,17702
Slovakia,O dve slabiky pozadu,2005,Romance,6.9,17696
USA,Bad Grandmas,2017,Action,4.5,17688
Hong Kong,Tian mi mi,1996,Drama,8.1,17676
Japan,Kyôkai no Kanata: mirai-hen,2015,Animation,7.5,17668
UK,Let Me Go,2017,Drama,5.6,17653
USA,Molly,1999,Comedy,5.8,17650
Spain,La partida,2013,Drama,6.6,17647
USA,The History of Future Folk,2012,Comedy,7.2,17646
USA,Night at the Golden Eagle,2001,Drama,5.9,17643
Argentina,Una semana solos,2008,Comedy,5.8,17640
USA,The New Twenty,2008,Drama,5.1,17625
Argentina,El cerrajero,2014,Drama,5.6,17624
Argentina,Villegas,2012,Drama,6.5,17584
USA,How He Fell in Love,2015,Drama,6.3,17575
Portugal,Goodnight Irene,2008,Comedy,6.8,17569
Poland,Ostra randka,2013,Thriller,2,17569
India,Sakka Podu Podu Raja,2017,Action,4.2,17564
Austria,Licht,2017,Drama,6.5,17545
USA,"Milwaukee, Minnesota",2003,Drama,6.3,17528
West Germany,Chronik der Anna Magdalena Bach,1968,Biography,7,17527
Germany,Within the Whirlwind,2009,Biography,6.8,17517
India,Toonpur Ka Superrhero,2010,Animation,4.2,17505
Argentina,Géminis,2005,Drama,5.9,17498
Iran,Pari,1995,Drama,6.6,17488
South Korea,Ahobsal insaeng,2004,Drama,7.3,17479
Turkey,Iyi Seneler Londra,2007,Drama,6.2,17460
Russia,So mnoyu vot chto proiskhodit,2012,Comedy,7.3,17459
Italy,Le parole di mio padre,2001,Drama,6.7,17456
Germany,Feuerherz,2008,Biography,6,17454
USA,Chained for Life,2018,Drama,6.6,17431
India,Love Ni Bhavai,2017,Comedy,8.4,17426
USA,Adventures of Power,2008,Comedy,5.9,17419
Romania,Hîrtia va fi albastrã,2006,Action,7.7,17419
Switzerland,Snow White,2005,Drama,5.8,17414
France,L'annulaire,2005,Drama,6.2,17395
Indonesia,Ghost Writer,2019,Comedy,6.8,17395
UK,Two for the Road,1967,Comedy,7.5,17380
Argentina,Un día de suerte,2002,Drama,6.1,17376
Hong Kong,Xing xing wang,1977,Action,5.3,17368
Argentina,El incendio,2015,Drama,6.3,17362
France,Mauvais genres,2001,Drama,5.3,17361
Italy,La legge,1959,Comedy,6.8,17351
USA,Film Geek,2005,Comedy,6.1,17341
USA,"Christmas, Again",2014,Drama,6.6,17341
Argentina,Ana y los otros,2003,Drama,6.3,17337
Australia,Australia Day,2017,Drama,5.5,17333
USA,Gun Crazy,1950,Crime,7.6,17322
India,Teen Patti,2010,Crime,4.1,17311
USA,Littlerock,2010,Drama,6.1,17309
USA,Stand Clear of the Closing Doors,2013,Drama,6.3,17282
USA,My Suicide,2009,Comedy,7.1,17282
Turkey,Nasil Yani,2016,Comedy,4.1,17280
Turkey,Baglilik Asli,2019,Drama,4.2,17276
Republic of North Macedonia,Golemata voda,2004,Drama,7.1,17257
Hong Kong,Heung Gong jai jo,1997,Comedy,7.5,17255
USA,Speedway Junky,1999,Crime,5.8,17246
France,Une vraie jeune fille,1976,Drama,5.3,17245
Canada,Baby Blues,2008,Drama,5.1,17234
Italy,"Zio Adolfo, in arte Führer",1978,Comedy,5.5,17220
South Korea,Norigae,2013,Drama,5.6,17214
Turkey,Albüm,2016,Comedy,6.2,17187
Japan,Neko nanka yondemo konai,2016,Comedy,6.8,17184
USA,Home,2008,Drama,5.8,17182
UK,Rise of the Footsoldier 3,2017,Action,5.7,17181
USA,2by4,1998,Drama,5.1,17162
USA,Cluny Brown,1946,Comedy,7.5,17155
Russia,Peremirie,2010,Drama,5.8,17138
UK,Pandaemonium,2000,Biography,6.5,17113
France,Le pont du Nord,1981,Adventure,7,17110
USA,Always Shine,2016,Drama,5.6,17102
USA,Dinocroc,2004,Action,3.3,17100
Taiwan,Zui sheng meng si,2015,Drama,7.2,17096
India,Grandmaster,2012,Action,7,17077
Estonia,Sügisball,2007,Drama,7.2,17073
Bulgaria,No One,2017,Drama,5.7,17071
USA,Zoo Wars 2,2019,Animation,2.3,17064
USA,The Understudy,2008,Comedy,5.3,17036
India,Uriyadi 2,2019,Action,7.2,17027
Italy,The Barefoot Contessa,1954,Crime,7,17018
Russia,América,2010,Comedy,6.2,17005
UK,Sulphur and White,2020,Drama,5.3,17004
Canada,Howard Lovecraft and the Frozen Kingdom,2016,Animation,5.7,17004
USA,Goodbye to All That,2014,Comedy,5.2,16986
Netherlands,Brownian Movement,2010,Drama,4.9,16942
USA,Noise,2007,Comedy,6.2,16934
USA,Eban and Charley,2000,Drama,5.7,16918
USA,Return,2011,Drama,6.1,16886
USA,April Showers,2009,Crime,5.8,16880
USA,Hank and Asha,2013,Comedy,6.5,16878
Greece,I douleia tis,2018,Drama,6.7,16875
Republic of North Macedonia,"Slovenija, Avstralija in jutri ves svet",2017,Drama,6.9,16874
USA,Reaper,2014,Crime,5.6,16873
France,La dernière lettre,2002,Drama,6.9,16858
Germany,Botched,2007,Comedy,5.7,16835
Turkey,Adalet Oyunu,2011,Drama,6.2,16835
Pakistan,Dobara Phir Se,2016,Drama,6.6,16818
USA,Dark Streets,2008,Drama,4.5,16815
USA,Holding Trevor,2007,Drama,5.5,16814
Mexico,7 días,2005,Comedy,6.7,16791
UK,Smooth Talk,1985,Drama,6.2,16785
Chile,La Noche de Enfrente,2012,Comedy,6,16778
Canada,Pieds nus dans l'aube,2017,Drama,6.7,16751
South Africa,The Unforgiving,2010,Horror,4.3,16743
India,Ishkq in Paris,2013,Comedy,3.8,16726
India,Size Zero,2015,Comedy,5.4,16726
Canada,Hank and Mike,2008,Comedy,6,16720
Italy,Roma città aperta,1945,Drama,8,16712
India,Sargi,2017,Drama,5.8,16711
France,Grande école,2004,Drama,5.7,16706
Germany,Fascination,2004,Drama,3.7,16670
USA,Day Zero,2007,Drama,5.9,16659
Chile,El Año del Tigre,2011,Drama,5.7,16653
Russia,Moy ubiytsa,2016,Crime,6.2,16653
UK,Shadows in the Sun,2009,Drama,6,16652
India,Maya,2001,Drama,7,16645
USA,Dr. Jekyll and Mr. Hyde,1931,Horror,7.6,16615
Finland,Mitä meistä tuli,2009,Crime,5.9,16614
USA,The Freebie,2010,Comedy,5.1,16613
Estonia,Captain Morten and the Spider Queen,2018,Animation,5.5,16576
USA,Frownland,2007,Comedy,6.3,16573
Japan,"Gekijoban Haikara-san ga Toru Zenpen: Benio, Hana no 17-sai",2017,Animation,6.6,16572
India,Ek: The Power of One,2009,Action,4.8,16566
Turkey,Put Seylere,2017,Drama,5.3,16565
New Zealand,This Giant Papier-Mâché Boulder Is Actually Really Heavy,2016,Action,5.9,16557
Germany,True North,2006,Drama,6.9,16549
Spain,Gitano,2000,Drama,3.4,16546
USA,Brave New Jersey,2016,Comedy,5.3,16544
Germany,Fritz Lang,2016,Crime,6.3,16538
Canada,Blood Pressure,2012,Drama,6.4,16532
India,Bhoot Returns,2012,Horror,2.5,16522
Taiwan,Gong fan,2014,Crime,6.5,16517
Canada,L'audition,2005,Drama,7.1,16510
UK,Eat Locals,2017,Action,5.3,16503
Italy,Cin cin,1992,Comedy,5.2,16497
Romania,Breaking News,2017,Drama,6.1,16489
India,Aazaan,2011,Action,4.4,16476
Belgium,Zagros,2017,Drama,6.4,16472
India,Shiraz,1928,Drama,7,16467
USA,The Letter,1940,Crime,7.6,16455
Canada,Ethan Mao,2004,Crime,6,16444
USA,Bud Abbott Lou Costello Meet Frankenstein,1948,Comedy,7.4,16444
UK,The Flying Machine,2011,Animation,4.7,16407
USA,Splinterheads,2009,Comedy,5.9,16392
Czech Republic,...a bude hur,2007,Drama,7.1,16379
USA,April's Shower,2003,Comedy,5,16377
Austria,Thank You for Bombing,2015,Drama,6.4,16370
USA,The Savage Eye,1959,Drama,6.9,16366
Canada,Bernie the Dolphin,2018,Adventure,5,16340
India,Philips and the Monkey Pen,2013,Comedy,7.3,16332
Turkey,Bes Sehir,2009,Drama,7.1,16329
USA,Detention,2003,Action,4.1,16324
UK,VS.,2018,Drama,5.8,16323
Greece,I earini synaxis ton agrofylakon,1999,Adventure,7.5,16316
France,Le deuxième souffle,1966,Crime,8,16310
USA,Breathing Room,1996,Comedy,5.5,16299
UK,The Intended,2002,Drama,5.7,16290
Argentina,Cautiva,2003,Drama,7.3,16259
Japan,H Story,2001,Drama,6.6,16245
Sweden,"Stockholm, My Love",2016,Drama,4.6,16241
Japan,Onmyôji,2001,Action,6.3,16234
USA,I Melt with You,2011,Drama,6,16232
Kenya,Soul Boy,2010,Drama,6.7,16211
India,Janamaithri,2019,Comedy,6.4,16208
USA,Coldblooded,1995,Action,6.7,16198
Iceland,Bergmál,2019,Drama,7.2,16191
Israel,Yamim Kfuim,2005,Drama,6.9,16187
USA,The Human Centipede III (Final Sequence),2015,Comedy,2.7,16184
Turkey,Made in Europe,2008,Drama,6.7,16184
France,Chez nous,2017,Drama,6.4,16182
USA,Detour,1945,Crime,7.4,16172
USA,The Women,1939,Comedy,7.8,16161
Switzerland,Clara und das Geheimnis der Bären,2013,Family,5.9,16158
Austria,Harodim,2012,Thriller,5.5,16155
Spain,Tierra,1996,Drama,7.3,16141
India,Tere Bin Laden,2010,Comedy,7.2,16138
USA,Look,2007,Comedy,6.6,16136
India,Loot,2011,Action,3.3,16121
USA,Virginia Minnesota,2018,Comedy,5.4,16118
Iran,Oxidan,2017,Comedy,5.2,16109
USA,Tennessee,2008,Adventure,5.4,16100
Finland,Seitsemän laulua tundralta,2000,Drama,6.4,16099
USA,I Call First,1967,Drama,6.7,16085
USA,Straight Up,2019,Comedy,6.7,16080
India,1920 London,2016,Horror,4.1,16077
Italy,Il vangelo secondo Matteo,1964,Biography,7.8,16041
Finland,Eläville ja kuolleille,2005,Biography,6.7,16016
Uruguay,Los tiburones,2019,Drama,5.8,16004
Japan,Wu Qingyuan,2006,Biography,6.3,16004
USA,Supercapitalist,2012,Thriller,4.8,16000
Hong Kong,Lik goo lik goo san nin choi,2002,Comedy,6.6,15982
Japan,Banshun,1949,Drama,8.3,15978
India,Kennedy Club,2019,Drama,5.5,15936
UK,Kevin & Perry Go Large,2000,Comedy,5.6,15932
Turkey,Hayatboyu,2013,Drama,5.8,15930
France,Le charme discret de la bourgeoisie,1972,Comedy,7.9,15930
USA,Vulgar,2000,Crime,5.3,15927
Chile,199 recetas para ser feliz,2008,Drama,5.2,15915
USA,Bobby G. Can't Swim,1999,Drama,6.4,15900
Portugal,4 Copas,2008,Romance,5.8,15889
India,Padi Padi Leche Manasu,2018,Drama,6.4,15877
Germany,Freistatt,2015,Drama,7.2,15864
Finland,The Guardian Angel,2018,Thriller,5.3,15863
Nigeria,Isoken,2017,Romance,6.3,15851
USA,Starfish,2018,Drama,5.3,15849
USA,Nothing to Lose,1995,Drama,5.8,15843
UK,Sir Billi,2012,Animation,3.6,15838
Turkey,Iki Çizgi,2008,Drama,4.6,15827
France,Domaine,2009,Drama,5.5,15821
Spain,Les amigues de l'Àgata,2015,Drama,6,15803
India,My Great Grand Father,2019,Drama,4.7,15800
North Korea,Han nyeohaksaengeui ilgi,2007,Comedy,5.3,15770
Taiwan,"The Gangs, the Oscars, and the Walking Dead",2019,Comedy,6.8,15769
Turkey,Eylül,2011,Drama,4.6,15747
Germany,Teenage Angst,2008,Drama,5.3,15747
France,Les nuits de la pleine lune,1984,Comedy,7.5,15726
Germany,Die Farbe des Ozeans,2011,Drama,6.6,15720
UK,Poor Cow,1967,Drama,6.8,15709
USA,Jumpin' at the Boneyard,1991,Drama,6,15706
Portugal,Colo,2017,Drama,5.7,15701
West Germany,Angst essen Seele auf,1974,Drama,8.1,15698
Ireland,Pursuit,2015,Action,5.2,15688
Turkey,Sandik,2018,Horror,5.5,15686
Japan,Bijitâ Q,2001,Comedy,6.6,15678
France,Chant d'hiver,2015,Comedy,6.5,15677
UK,Rubin and Ed,1991,Comedy,7.1,15675
Mexico,"De noche vienes, Esmeralda",1997,Comedy,6.4,15671
India,Mayamohini,2012,Comedy,3.5,15631
Norway,Når jeg faller,2018,Drama,6.7,15623
USA,Red,2008,Drama,7,15617
Ireland,Eden,2008,Drama,5.9,15611
USA,Quiet City,2007,Drama,6.4,15610
USA,Basmati Blues,2017,Comedy,3.6,15605
Canada,X500,2016,Drama,6.6,15590
USA,Five Nights in Maine,2015,Drama,4.6,15587
France,Bob le flambeur,1956,Crime,7.7,15586
Spain,Spinnin',2007,Comedy,6.2,15566
Germany,"Milyy Khans, dorogoy Pyotr",2015,Drama,6.1,15565
France,Quand tu liras cette lettre,1953,Drama,6.6,15552
Italy,Bella e perduta,2015,Drama,6.4,15550
UK,Postcards from London,2018,Drama,5.1,15548
South Africa,More Than Just a Game,2007,Drama,5.9,15542
Turkey,Bereketli Topraklar Üzerinde,1980,Drama,7.6,15538
Russia,Nebesnye zheny lugovykh mari,2012,Drama,6.8,15537
France,Paris vu par...,1965,Comedy,6.8,15532
India,Jindua,2017,Family,6.6,15526
USA,Bomb the System,2002,Action,6.6,15520
USA,Oklahoma!,1955,Comedy,7,15520
India,Kathanayagan,2017,Comedy,4.3,15515
USA,Dreamkiller,2010,Thriller,2.8,15514
UK,Blood Red,1989,Drama,3.6,15510
Spain,Spanish Fly,1998,Comedy,4.8,15503
United Arab Emirates,Bombairiya,2019,Comedy,4.5,15496
South Korea,Aju teukbyeolhan sonnim,2006,Drama,6.7,15492
France,Abouna,2002,Drama,6.6,15476
Egypt,Agamista,2007,Action,5,15475
South Africa,Die Ontwaking,2015,Crime,4.4,15462
Argentina,Eva y Lola,2010,Drama,6.1,15452
USA,The Perfect Weapon,2016,Action,3.1,15436
USA,California Solo,2012,Drama,6.3,15433
USA,Pipe Dream,2002,Comedy,5.9,15430
USA,"Play It Again, Sam",1972,Comedy,7.6,15413
USA,Film Noir,2007,Animation,6.4,15396
USA,Be Somebody,2016,Comedy,5.6,15395
USA,Keeper of the Flame,1942,Drama,6.8,15392
Philippines,Vince & Kath & James,2016,Romance,6.9,15388
USA,Between the Lines,1977,Comedy,6.8,15383
Canada,The Wisher,2002,Horror,4.3,15369
Italy,Diciotto anni dopo,2010,Comedy,6.9,15365
USA,The Adderall Diaries,2015,Crime,5.2,15364
France,Wild Side,2004,Drama,6.4,15355
Georgia,The President,2014,Drama,7.3,15338
UK,Rabbit Fever,2006,Comedy,4,15308
Belgium,Blue Bird,2011,Drama,5.9,15298
USA,My Darling Clementine,1946,Biography,7.8,15293
South Korea,Ya-gan-bi-haeng,2014,Drama,7.6,15264
USA,Starcrossed,2014,Drama,3.8,15263
USA,Harry + Max,2004,Drama,5.5,15247
Hungary,Halj már meg!,2016,Comedy,4.8,15245
Colombia,Las tetas de mi madre,2015,Drama,6.3,15245
Portugal,O Desolado,2015,Drama,7.1,15245
USA,Descent,2007,Drama,4.8,15233
Japan,Seppuku,1962,Action,8.7,15222
Canada,The Samaritan,2012,Action,5.6,15220
India,Ruler,2019,Action,3.6,15213
USA,Cthulhu,2007,Drama,4.6,15213
Iran,Sib,1998,Drama,7.2,15207
Canada,All Hat,2007,Western,5.2,15198
Spain,The Extraordinary Tale of the Times Table,2013,Comedy,5.6,15174
Argentina,18-j,2004,Drama,6.8,15167
UK,The Gigolos,2006,Comedy,5.6,15163
USA,There Was a Crooked Man...,1970,Comedy,7,15160
India,Ring Master,2014,Drama,4.6,15159
France,Funan,2018,Animation,6.8,15152
USA,Cloudburst,2011,Adventure,7.2,15151
USA,Glory Daze,1995,Comedy,5.5,15134
USA,Kung Fu Joe,2009,Comedy,1.7,15120
Ireland,Nora,2000,Biography,6,15120
India,Indrajith,2017,Action,3.4,15092
USA,Trade of Innocents,2012,Drama,5.5,15091
USA,The Education of Charlie Banks,2007,Drama,6.6,15078
Germany,Annas Sommer,2001,Drama,5.7,15077
USA,Cheatin',2013,Animation,7,15077
USA,Barefoot,2014,Comedy,6.6,15071
Spain,Sin fin,2018,Drama,6.9,15045
Canada,Scarecrows,2017,Horror,4.1,15035
India,Gorilla,2019,Comedy,4.6,15035
USA,"Blood, Guts, Bullets and Octane",1998,Action,5.3,15035
China,Sou suo,2012,Drama,6.5,15033
Poland,Jutro bedzie lepiej,2010,Adventure,7.2,15031
USA,Devil's Pond,2003,Drama,5.4,15027
Serbia,Pored mene,2015,Comedy,7.1,15015
USA,Watching the Detectives,2007,Comedy,6.3,15006
Germany,Der Mann von der Botschaft,2006,Drama,6.7,15006
USA,I'm Not Jesus Mommy,2010,Drama,2.4,15005
Argentina,Regresados,2007,Drama,6.8,15004
USA,The Tenant,2010,Action,3,15003
India,Shiva,2006,Action,4,14977
USA,Special,2006,Comedy,6.9,14967
France,Bruiser,2000,Horror,5.3,14960
Hungary,Macskafogó,1986,Animation,8.4,14937
Canada,I Declare War,2012,Action,6,14928
France,Nettoyage à sec,1997,Comedy,6.8,14919
Czech Republic,Lepsie byt bohaty a zdravy ako chudobny a chory,1992,Comedy,6.4,14915
Canada,Fake Tattoos,2017,Drama,7,14907
USA,Happy New Year,2011,Drama,6.1,14874
Ireland,The Young Offenders,2016,Adventure,7.1,14862
Turkey,Ana Yurdu,2015,Drama,6.5,14854
Austria,Blutsbrüder teilen alles,2012,Drama,6.8,14841
USA,A Tale of Two Pizzas,2003,Comedy,5.8,14831
USA,Reeseville,2003,Mystery,5.1,14824
Argentina,La educación del Rey,2017,Drama,6.9,14805
Israel,Shem,2004,Drama,4.5,14804
Russia,"Buben, baraban",2009,Drama,6.7,14800
Spain,El amor no es lo que era,2013,Comedy,5,14792
Turkey,Çamur,2003,Drama,5.4,14791
Canada,Le trip à trois,2017,Comedy,6,14780
USA,A Letter to Three Wives,1949,Drama,7.7,14768
UK,A Further Gesture,1997,Drama,5.8,14760
USA,Kiss of the Damned,2012,Drama,5.5,14752
USA,Two Ninas,1999,Romance,6.1,14725
Canada,Sweet Virginia,2017,Action,6.2,14725
Croatia,Obrana i zastita,2013,Drama,6.4,14707
Mexico,Gloria,2014,Biography,6.5,14701
Czech Republic,Interlude in Prague,2017,Biography,6.1,14699
France,30 Beats,2012,Comedy,4.1,14693
UK,Circus,2000,Crime,5.6,14693
USA,La Cucaracha,1998,Comedy,6,14692
India,Charlie Chaplin 2,2019,Comedy,3.8,14678
Japan,Hadaka no shima,1960,Drama,8.2,14673
France,Maigret et l'affaire Saint-Fiacre,1959,Crime,7.1,14666
USA,Choking Man,2006,Drama,5.9,14632
Spain,Un dia perfecte per volar,2015,Drama,5.7,14618
USA,10 Days in a Madhouse,2015,Drama,6.3,14616
USA,The Next Big Thing,2001,Comedy,5.8,14600
USA,Buzzard,2014,Comedy,6.4,14591
UK,Third Star,2010,Drama,7.5,14586
Spain,Tristana,1970,Drama,7.5,14586
France,Celui qui doit mourir,1957,Drama,7.5,14568
Canada,Hard Core Logo,1996,Comedy,7.3,14540
USA,The Band Wagon,1953,Comedy,7.5,14537
UK,Breathtaking,2000,Thriller,5.2,14530
USA,Deniz Seviyesi,2014,Comedy,6.3,14527
Sweden,Smultronstället,1957,Drama,8.2,14524
Sweden,Oxen,1991,Drama,7.1,14513
Norway,Andreaskorset,2004,Thriller,5.6,14504
India,Yun Hota Toh Kya Hota,2006,Drama,6.6,14496
USA,The Wanderers,1979,Drama,7.4,14492
Austria,The Testament,2017,Drama,7,14489
USA,Holiday,1938,Comedy,7.8,14486
Canada,Hellions,2015,Drama,4.2,14485
Germany,Atlantic.,2014,Drama,6.4,14484
UK,Svengali,2013,Comedy,5.6,14482
Soviet Union,Dersu Uzala,1975,Adventure,8.3,14480
Sweden,Någon annanstans i Sverige,2011,Comedy,5,14479
Ireland,Dollhouse,2012,Drama,4.8,14469
USA,The 24th Day,2004,Thriller,6.5,14460
Canada,Young People Fucking,2007,Comedy,6.2,14459
Sweden,Måste gitt,2017,Comedy,6.7,14430
India,Judge Singh LLB,2015,Drama,7.4,14428
India,Newton,2017,Comedy,7.7,14426
Brazil,Girimunho,2011,Drama,7,14411
USA,Dog Years,2017,Drama,6.9,14410
Canada,A Silent Love,2004,Comedy,6.8,14389
USA,The Journey of August King,1995,Drama,6.5,14381
UK,Exhibition,2013,Drama,5.8,14378
UK,Ten Minutes Older: The Cello,2002,Drama,6.7,14378
India,Nenu Local,2017,Action,6.4,14372
USA,The Anarchist Cookbook,2002,Comedy,5.1,14369
Chile,Desierto Sur,2008,Drama,6.1,14366
USA,Justice Is Mind,2013,Crime,5.9,14360
USA,Gone Doggy Gone,2014,Adventure,4.9,14354
USA,Peep World,2010,Comedy,5.6,14351
Canada,"C'est pas moi, je le jure!",2008,Comedy,7.5,14345
Sweden,Höstsonaten,1978,Drama,8.3,14338
USA,Savior,1998,Drama,7.3,14328
USA,Whore 2,1994,Drama,4.4,14320
Ukraine,Koly padayut dereva,2018,Drama,6.8,14318
Sweden,Sommaren med Monika,1953,Drama,7.5,14316
New Zealand,The Map Reader,2008,Drama,5.2,14304
USA,A Modern Affair,1995,Comedy,5.8,14286
USA,Becoming,2020,Drama,4.6,14285
Brazil,Ainda Orangotangos,2007,Comedy,6.8,14273
Finland,Veljekset,2011,Drama,5.7,14262
Australia,One Less God,2017,Drama,5.4,14251
USA,Military Intelligence and You!,2006,Comedy,6.2,14251
India,Saheb Biwi Aur Gangster,2011,Action,7.2,14231
Spain,Tesis,1996,Horror,7.4,14227
USA,Elevator,2011,Horror,5.3,14221
USA,Brother Nature,2016,Comedy,4.8,14218
Turkey,Guruldayan Kalpler,2014,Comedy,5.7,14218
Argentina,Mi mejor amigo,2018,Drama,6.7,14193
USA,Crutch,2004,Drama,5.2,14189
USA,The Sex Trip,2016,Comedy,4.1,14178
Ireland,My Name Is Emily,2015,Drama,6.6,14177
Argentina,El Motoarrebatador,2018,Crime,6.8,14170
USA,A Perfect Man,2013,Drama,5.2,14147
Romania,Autoportretul unei fete cuminti,2015,Drama,5.2,14130
France,Nous ne vieillirons pas ensemble,1972,Drama,7.3,14104
Canada,Radius,2017,Mystery,6.2,14097
Argentina,Palermo Hollywood,2004,Drama,5.3,14087
Sweden,Kim Novak badade aldrig i Genesarets sjö,2005,Crime,6.5,14079
Germany,"Ich war zuhause, aber",2019,Drama,5.6,14078
UK,The White King,2016,Drama,5.8,14074
USA,Shangri-La Suite,2016,Action,5.1,14073
Brazil,Gata Velha Ainda Mia,2014,Drama,6.7,14064
USA,Gayby,2012,Comedy,6,14062
USA,Ripple Effect,2007,Drama,5,14059
USA,6 Month Rule,2011,Comedy,4.9,14057
UK,Spaceship,2016,Drama,4.6,14044
Australia,Closed for Winter,2009,Drama,5.1,14039
USA,Chasing the Blues,2017,Comedy,7,14030
Austria,Blutsfreundschaft,2009,Drama,5.1,14029
Spain,El Árbol Magnético,2013,Drama,6.6,14026
France,Écoute le temps,2006,Crime,5.8,14016
West Germany,Love & Money,1981,Drama,4.5,14009
Switzerland,Pepperminta,2009,Drama,5.7,14004
Italy,Il futuro,2013,Drama,5.9,14001
UK,Lady Godiva,2008,Horror,3.8,14000
USA,I'm Losing You,1998,Drama,5.1,13996
Argentina,Sueño Florianópolis,2018,Comedy,6.4,13991
Argentina,Mientras tanto,2006,Drama,6.1,13979
Netherlands,Tiramisu,2008,Drama,6.6,13956
France,La mer à l'aube,2011,Drama,6.7,13956
India,Petromax,2019,Comedy,5.5,13955
USA,And Then Came Love,2007,Comedy,4.7,13944
UK,Stephen Fry Live: More Fool Me,2014,Comedy,6.5,13940
Russia,Malchik russkiy,2019,Drama,6.3,13939
France,Yosemite,2015,Drama,4.8,13931
Ukraine,Vulkan,2018,Comedy,6.8,13925
USA,Dead Doll,2004,Comedy,4.1,13905
Germany,Der Albaner,2010,Drama,7.1,13889
USA,This Is Martin Bonner,2013,Drama,6.5,13888
USA,Double Indemnity,1944,Crime,8.3,13886
UK,Cut Sleeve Boys,2006,Comedy,6,13875
Australia,Macbeth,2006,Crime,4.6,13870
USA,Falling Away,2012,Drama,3.8,13869
Argentina,Temporada de Caza,2017,Drama,6.3,13859
Canada,Genèse,2018,Drama,7,13856
Canada,Backcountry,2014,Drama,6,13848
Romania,Inimi cicatrizate,2016,Biography,7.1,13847
India,Kattappanayile Rithwik Roshan,2016,Comedy,7.1,13845
USA,Live Free or Die,2006,Comedy,5.5,13836
Bulgaria,Jajda,2015,Drama,6.8,13827
USA,Sympathy for Delicious,2010,Drama,5.7,13826
Turkey,Parayi Bulduk,2017,Comedy,3.3,13820
Turkey,Dert Bende,2019,Comedy,4.6,13819
France,Je m'appelle Hmmm....,2013,Drama,5.6,13805
France,Dofus - Livre 1: Julith,2015,Animation,7.6,13804
China,He dong shi hou 2,2012,Comedy,3.8,13803
France,Stavisky...,1974,Biography,6.6,13793
France,La meilleure façon de marcher,1976,Drama,7.3,13793
Serbia,Kad porastem bicu Kengur,2004,Comedy,8.4,13793
France,Le doux amour des hommes,2002,Drama,6.6,13775
USA,The Pretty One,2013,Comedy,6.3,13769
India,Podhuvaga En Manasu Thangam,2017,Comedy,3.7,13761
Spain,Evelyn,2012,Thriller,5.8,13759
Japan,Biruma no tategoto,1956,Drama,8.1,13748
Russia,Vladenie 18,2014,Horror,4.6,13743
India,Vikadakumaran,2018,Comedy,6,13740
USA,The Architect,2006,Crime,5.5,13737
USA,Dorfman,2011,Comedy,6,13737
Pakistan,Chupan Chupai,2017,Comedy,5.8,13729
USA,Discarnate,2018,Horror,4.3,13723
USA,Don McKay,2009,Drama,5.8,13722
USA,Full Grown Men,2006,Comedy,4.9,13716
Mexico,Tiempo de morir,1966,Drama,7.4,13707
Brazil,O Céu de Suely,2006,Drama,7.2,13703
South Korea,Sham moh,2009,Drama,6,13696
Czechoslovakia,Sedmikrásky,1966,Comedy,7.4,13692
Turkey,Kaptan feza,2010,Action,5.2,13688
Israel,Tikkun,2015,Drama,6.5,13671
Australia,Soft Fruit,1999,Comedy,6.5,13654
UK,National Theatre Live: Jane Eyre,2015,Drama,8,13639
Greece,Afterlov,2016,Comedy,6,13627
USA,Convicts,1991,Drama,5.8,13623
India,Dildariyaan,2015,Romance,6.1,13606
Georgia,L'héritage,2006,Drama,7,13598
Portugal,Nha Fala,2002,Comedy,6.3,13595
Taiwan,Jiao you,2013,Drama,7,13573
USA,The Lightkeepers,2009,Comedy,5.5,13567
India,Eli,2015,Comedy,4.1,13547
USA,Dysfunctional Friends,2012,Comedy,5,13546
New Zealand,Matariki,2010,Drama,6.6,13545
India,Jattu Engineer,2017,Comedy,5.9,13533
France,Les chemins de l'oued,2002,Drama,5.9,13525
USA,The Forlorned,2017,Horror,5.3,13522
USA,Paper Man,2009,Comedy,6.6,13514
USA,Duane Hopwood,2005,Comedy,6.6,13510
USA,Handsome Harry,2009,Drama,6.1,13500
Turkey,Karpuz Kabugundan Gemiler Yapmak,2004,Comedy,7.9,13500
USA,Written on the Wind,1956,Drama,7.5,13495
Canada,Journey to Mecca,2009,Drama,6.2,13488
USA,Looking for an Echo,2000,Drama,6.4,13465
Hungary,Kojot,2017,Action,7.4,13453
Indonesia,Danur 2: Maddah,2018,Horror,5.7,13432
India,Neruppuda,2017,Action,4.3,13429
Australia,West,2007,Crime,5.8,13417
USA,The Slaughter Rule,2002,Drama,6,13411
Japan,Hazard,2005,Crime,6.9,13407
Romania,"La bani, la cap, la oase",2010,Action,5.8,13389
Croatia,Za ona dobra stara vremena,2018,Comedy,8.5,13389
Malaysia,War of the Worlds: Goliath,2012,Animation,5.4,13385
Germany,3 Lives,2019,Thriller,3.2,13378
Poland,Rekopis znaleziony w Saragossie,1965,Comedy,7.9,13377
Italy,My Lai Four,2010,War,3.4,13376
USA,Spirit of the Wind,1979,Adventure,5.4,13367
