imdb_title_id,original_title,year,genre,country,production_company,duration,votes,budget,usa_gross_income,worldwide_gross_income,rating,metascore
tt8350360,Home,2019,Thriller,USA,Monster,106,53649,30000000,74152591,231252591,5.9,53
tt0479500,Drew,2007,Family,USA,Bros.,99,19141,20000000,25612520,30666930,5.9,53
tt0097967,Kin,1989,Thriller,USA,Entertainment,108,9269,12000000,15942628,15942628,5.9,53
tt2183034,Echo,2014,Sci-Fi,USA,Media,91,18148,13000000,38934842,45681062,5.8,53
tt1000774,City,2008,Romance,USA,Cinema,145,114468,65000000,152647258,418765321,5.6,53
tt1536044,2,2010,Horror,USA,Pictures,91,97205,3000000,84752907,177512032,5.6,53
tt0191133,Temptations,2003,Music,USA,Pictures,123,6703,30000000,30250745,33972062,5.6,53
tt0417976,ji,2005,Fantasy,USA,Film,121,8883,60000000,669625,30995924,5.6,53
tt0119190,Jungle,1997,Comedy,USA,Pictures,92,70236,55000000,105263257,174463257,5.5,53
tt0271367,Freaks,2002,Comedy,USA,Bros.,99,51992,30000000,17322606,45867333,5.4,53
tt0078504,Wiz,1978,Fantasy,USA,Pictures,134,13517,24000000,21049053,21049053,5.4,53
tt1920849,Bachelorette,2012,Romance,USA,Productions,87,44743,3000000,447954,12128575,5.3,53
tt1620680,Time,2018,Fantasy,USA,Legend3D,109,39933,100000000,100478608,132675864,4.2,53
tt0119116,Element,1997,Sci-Fi,USA,Pictures,126,425954,93000000,63820180,264029966,7.7,52
tt0327137,Lions,2003,Family,USA,Cinema,111,51433,30000000,42070939,48260279,7.5,52
tt0100935,Heart,1990,Drama,USA,Entertainment,125,81156,9500000,14560247,14560247,7.2,52
tt0166813,Cimarron,2002,Drama,USA,Animation,83,63449,80000000,73280117,122563539,7.1,52
tt0116365,Frighteners,1996,Horror,USA,Pictures,110,80514,30000000,16759216,29359216,7.1,52
tt0099653,Ghost,1990,Romance,USA,Pictures,127,192449,22000000,217631306,505870681,7,52
tt0102266,Scout,1991,Crime,USA,Pictures,105,91229,29000000,59509925,59509925,7,52
tt0161100,Wood,1999,Romance,USA,Productions,106,8240,6000000,25059640,25059640,7,52
tt3385516,Apocalypse,2016,Sci-Fi,USA,Fox,144,384887,178000000,155442489,543934105,6.9,52
tt0118880,Air,1997,Thriller,USA,Pictures,115,271350,75000000,101117573,224012234,6.9,52
tt0457939,Holiday,2006,Romance,USA,Pictures,136,237300,85000000,63224849,205841885,6.9,52
tt0230011,Empire,2001,Adventure,USA,Studios,95,101439,120000000,84056472,186053725,6.9,52
tt1067583,Elephants,2011,Romance,USA,Pictures,120,109728,38000000,58709717,117094902,6.9,52
tt0146838,Sunday,1999,Sport,USA,Bros.,162,110692,55000000,75530832,100230832,6.9,52
tt0421206,Gang,2006,Drama,USA,Industries,125,54361,30000000,38432823,41480851,6.9,52
tt1967545,Day,2013,Thriller,USA,Paintbrush,111,41851,18000000,13371528,20275812,6.9,52
tt0462200,Moan,2006,Music,USA,Classics,116,60390,15000000,9396870,10907485,6.9,52
tt0102057,Hook,1991,Family,USA,Entertainment,142,229358,70000000,119654823,300854823,6.8,52
tt0410297,House,2006,Romance,USA,Bros.,99,137599,40000000,52330111,114830111,6.8,52
tt0762121,Story,2006,History,USA,Cinema,101,9747,35000000,37629831,46432264,6.8,52
tt0848537,Epic,2013,Family,USA,Animation,102,98588,100000000,107518682,268426634,6.7,52
tt1599348,House,2012,Thriller,USA,Pictures,115,202221,85000000,126373434,208076205,6.7,52
tt0187738,II,2002,Horror,USA,Cinema,117,196524,54000000,82348319,155010032,6.7,52
tt0086383,Impact,1983,Thriller,USA,Bros.,117,39855,22000000,67642693,67642693,6.7,52
tt0118548,Power,1997,Drama,USA,Entertainment,121,49366,50000000,50068310,50068310,6.7,52
tt0210616,Stage,2000,Romance,USA,Pictures,115,18693,29000000,17200925,26385941,6.7,52
tt0083717,Row,1982,Romance,USA,Productions,120,3326,11300000,5301539,5301539,6.7,52
tt4123430,Grindelwald,2018,Fantasy,USA,Films,134,209744,200000000,159555901,654855901,6.6,52
tt7388562,Christ,2018,Drama,USA,Films,108,6953,5000000,17560475,25915966,6.6,52
tt0088683,God,1985,Mystery,USA,Pictures,98,6627,10000000,25627836,25627836,6.6,52
tt3402236,Express,2017,Mystery,USA,Fox,114,203262,55000000,102826543,352789811,6.5,52
tt0120347,Dies,1997,Thriller,USA,Productions,119,177999,110000000,125304276,333011068,6.5,52
tt0118689,Bean,1997,Family,USA,Entertainment,89,95682,18000000,45319423,251212670,6.5,52
tt0408985,Holiday,2006,Romance,USA,Productions,112,27913,45000000,38399961,43446924,6.5,52
tt0092086,Amigos!,1986,Western,USA,Films,104,66674,25000000,39246734,39246734,6.5,52
tt0120890,Things,1998,Mystery,USA,Entertainment,108,106123,20000000,30147739,30147739,6.5,52
tt0127723,Wait,1998,Romance,USA,Pictures,100,44922,10000000,25605015,25605015,6.5,52
tt2788710,Interview,2014,Comedy,USA,Pictures,112,301891,44000000,6105175,11782625,6.5,52
tt2334879,Down,2013,Thriller,USA,Pictures,131,203010,150000000,73103784,205366737,6.4,52
tt5001718,Everything,2017,Romance,USA,Entertainment,96,31590,10000000,34121140,61621140,6.4,52
tt0265349,Prophecies,2002,Mystery,USA,Entertainment,119,74427,32000000,35746370,55305279,6.4,52
tt0107497,Malice,1993,Thriller,USA,Entertainment,107,22156,20000000,46405336,46405336,6.4,52
tt0799934,Rewind,2008,Comedy,USA,Cinema,102,87886,20000000,11175164,30579406,6.4,52
tt0097770,Up,1989,Drama,USA,Eagle,109,37474,24000000,22099847,22099847,6.4,52
tt2908856,Lady,2014,Romance,USA,Films,107,8557,5000000,4013786,10606667,6.4,52
tt7026672,Day,2018,Romance,USA,Story,97,17477,4900000,6102076,10421847,6.4,52
tt0305224,Management,2003,Comedy,USA,Studios,106,200456,75000000,135645823,195745823,6.3,52
tt0116996,Attacks!,1996,Sci-Fi,USA,Productions,106,206535,70000000,37771017,101371017,6.3,52
tt0395251,Producers,2005,Musical,USA,Pictures,134,40208,45000000,19398532,38075318,6.3,52
tt1712261,9,2016,Thriller,USA,Entertainment,115,64354,20000000,12639297,23177948,6.3,52
tt0439289,Scissors,2006,Drama,USA,Entertainment,116,21739,12000000,7022827,7460797,6.2,52
tt1234721,RoboCop,2014,Sci-Fi,USA,(MGM),117,213760,100000000,58607007,242688965,6.1,52
tt3195644,3,2015,Thriller,USA,(I),97,90827,10000000,52218558,112983889,6.1,52
tt1262416,4,2011,Mystery,USA,Films,111,125086,40000000,38180928,97231420,6.1,52
tt1415283,Bang,2010,Fantasy,USA,Pictures,109,27434,35000000,29011215,93251121,6.1,52
tt0165929,Die,2000,Thriller,USA,Bros.,115,66018,25000000,55973336,91036760,6.1,52
tt1559547,Creatures,2013,Romance,USA,Entertainment,124,83008,60000000,19452138,60052138,6.1,52
tt0889573,Switch,2010,Romance,USA,Pictures,101,95518,19000000,27779426,49843011,6.1,52
tt0090887,Critters,1986,Sci-Fi,USA,Cinema,86,30450,2000000,13167232,13167232,6.1,52
tt1528100,Kings,2014,Fantasy,USA,Entertainment,150,157504,140000000,65014513,268175631,6,52
tt0204946,On,2000,Sport,USA,Communications,98,85738,11000000,68379000,90449929,6,52
tt0078869,Hole,1979,Sci-Fi,USA,Productions,98,22902,20000000,35841901,35841901,6,52
tt0096054,Daze,1988,Musical,USA,Pictures,121,6271,6500000,14545844,14545844,6,52
tt0095927,Punchline,1988,Romance,USA,Pictures,128,7878,15000000,21042667,21042667,5.9,52
tt0120694,Later,1998,Thriller,USA,Films,86,64768,17000000,55041738,55041738,5.8,52
tt0087482,Differences,1984,Romance,USA,Hemdale,113,2821,6000000,12414210,12414210,5.8,52
tt6423362,Star,2019,Romance,USA,Entertainment,100,5569,9000000,4950029,6750029,5.8,52
tt0119345,Summer,1997,Mystery,USA,Entertainment,101,130567,17000000,72586134,125586134,5.7,52
tt1075417,Mountain,2009,Family,USA,Pictures,98,54752,65000000,67172594,106387141,5.7,52
tt0186894,Bounce,2000,Romance,USA,Miramax,106,19816,35000000,36805288,53425292,5.7,52
tt0192071,It,2001,Romance,USA,Miramax,87,17747,22000000,11576464,19900366,5.7,52
tt0382628,Water,2005,Mystery,USA,Pictures,105,59001,30000000,25473352,68357079,5.6,52
tt0335559,Hamilton!,2004,Romance,USA,DreamWorks,96,26373,22000000,17071962,21513434,5.6,52
tt1673434,2,2012,Fantasy,USA,Entertainment,115,226618,120000000,292324737,829746820,5.5,52
tt0114781,Territory,1995,Thriller,USA,Bros.,100,43097,60000000,50024083,104324083,5.5,52
tt1091751,Longshots,2008,Drama,USA,Vision,94,3826,23000000,11537046,11767866,5.4,52
tt1699755,Peeples,2013,Romance,USA,Films,95,4608,15000000,9177065,9307166,5.3,52
tt7690670,Superfly,2018,Thriller,USA,Pictures,116,6015,16000000,20545116,20780685,5.1,52
tt5033998,Angels,2019,Comedy,USA,Pictures,118,49824,48000000,17803077,73279888,4.7,52
tt0084021,2,1982,Musical,USA,Pictures,115,32178,13200000,15171476,15171476,4.4,52
tt0093278,Ishtar,1987,Comedy,USA,Pictures,107,10110,55000000,14375181,14375181,4.4,52
tt8367814,Gentlemen,2019,Crime,USA,Films,113,179054,22000000,36471795,115171795,7.9,51
tt0936501,Taken,2008,Thriller,USA,EuropaCorp,90,558000,25000000,145000989,226837760,7.8,51
tt2674426,You,2016,Romance,USA,(MGM),106,200097,20000000,56245075,208314186,7.4,51
tt1078588,Keeper,2009,Family,USA,Films,109,88220,30000000,49200230,95714875,7.4,51
tt2140479,Accountant,2016,Drama,USA,Bros.,128,253669,44000000,86260045,155160045,7.3,51
tt0120201,Troopers,1997,Sci-Fi,USA,Pictures,129,264611,105000000,54814377,121214377,7.2,51
tt0414993,Fountain,2006,Romance,USA,Bros.,97,225202,35000000,10144010,16468343,7.2,51
tt2361509,Intern,2015,Drama,USA,Films,121,213024,35000000,75764672,194564672,7.1,51
tt0100405,Woman,1990,Romance,USA,Pictures,119,281688,14000000,178406268,463407097,7,51
tt0098554,Buck,1989,Comedy,USA,Pictures,100,82656,15000000,66758538,79258538,7,51
tt0118655,Mystery,1997,Comedy,USA,International,94,217740,16500000,53883989,67683989,7,51
tt0838283,Brothers,2008,Comedy,USA,Pictures,98,263102,65000000,100468793,128107642,6.9,51
tt0138749,Dorado,2000,Comedy,USA,Animation,89,82217,95000000,50863742,76432727,6.9,51
tt0102744,Under,1990,Drama,USA,Entertainment,119,19179,20000000,21413105,21413105,6.9,51
tt0293662,Transporter,2002,Thriller,USA,EuropaCorp,92,281093,21000000,25296447,43928932,6.8,51
tt0261392,Back,2001,Comedy,USA,Films,104,146997,22000000,30085147,33788161,6.8,51
tt1911644,Call,2013,Horror,USA,Pictures,96,110304,13000000,51872378,68572631,6.7,51
tt0088944,Commando,1985,Thriller,USA,Group,90,143443,10000000,35100000,57491000,6.7,51
tt0080736,Countdown,1980,Sci-Fi,USA,Productions,103,20927,12000000,16647800,16647800,6.7,51
tt0092997,Prejudice,1987,Drama,USA,Pictures,96,6016,22000000,11307844,11307844,6.7,51
tt0161081,Beneath,2000,Horror,USA,DreamWorks,130,116054,100000000,155464351,291420351,6.6,51
tt0401729,Carter,2012,Sci-Fi,USA,Pictures,132,251828,250000000,73078100,284139100,6.6,51
tt1731141,Game,2013,Fantasy,USA,Entertainment,114,220351,110000000,61737191,125544024,6.6,51
tt1621045,Man,2012,Romance,USA,Gems,123,43236,12000000,91547205,96070507,6.6,51
tt2555736,Hotel,2015,Drama,USA,Pictures,122,30753,10000000,33078266,85978266,6.6,51
tt8688634,Bridges,2019,Drama,USA,AGBO,99,37738,33000000,28539757,49939757,6.6,51
tt0120915,Menace,1999,Fantasy,USA,Lucasfilm,136,713119,115000000,474544677,1027082707,6.5,51
tt1231583,Date,2010,Drama,USA,Bros.,95,318791,65000000,100539043,211780824,6.5,51
tt1650043,Rules,2011,Family,USA,Pictures,100,25466,21000000,52698535,72526996,6.5,51
tt2365580,Bernadette,2019,Drama,USA,Pictures,109,14927,20000000,9198356,10821453,6.5,51
tt0105417,Act,1992,Family,USA,Pictures,100,85553,31000000,139605150,231605150,6.4,51
tt1424381,Predators,2010,Sci-Fi,USA,Fox,107,208732,40000000,52000688,127233108,6.4,51
tt0253754,Nemesis,2002,Sci-Fi,USA,Pictures,116,72598,60000000,43254409,67336470,6.4,51
tt2709692,Grinch,2018,Family,USA,Pictures,85,45035,75000000,270620950,511595957,6.3,51
tt3231054,Risen,2016,History,USA,Entertainment,107,24616,20000000,36880033,46432579,6.3,51
tt1322312,Distance,2010,Romance,USA,Cinema,102,56184,32000000,17804299,42059111,6.3,51
tt1178665,Woods,2015,Comedy,USA,Entertainment,104,24099,8000000,29504281,37461274,6.3,51
tt4881806,Kingdom,2018,Sci-Fi,USA,Pictures,128,256534,170000000,417719760,1331958159,6.2,51
tt0274166,English,2003,Comedy,USA,Pictures,89,145084,40000000,28082366,160466000,6.2,51
tt0080377,Can,1980,Comedy,USA,Company,116,17116,15000000,70687344,70687344,6.2,51
tt0385752,Compass,2007,Fantasy,USA,Cinema,113,176725,180000000,70107728,372234864,6.1,51
tt1292566,Single,2016,Romance,USA,Cinema,110,79569,38000000,46843513,112343513,6.1,51
tt0245562,Windtalkers,2002,War,USA,(MGM),134,64627,115000000,40914068,77628265,6.1,51
tt0107840,Justice,1993,Romance,USA,Pictures,109,12437,14000000,27515786,27515786,6.1,51
tt0188453,Girl,2001,Thriller,USA,FilmFour,93,24116,13000000,5142576,16171098,6.1,51
tt2823054,Dates,2016,Romance,USA,Fox,98,80771,33000000,46009673,77068246,6,51
tt0120772,Affection,1998,Romance,USA,Fox,111,18518,15000000,29187243,46905889,6,51
tt0088326,Yours,1984,Romance,USA,Fox,96,2425,12000000,19928200,19928200,6,51
tt0097778,Talking,1989,Comedy,USA,Pictures,93,76037,7500000,140088813,296999813,5.9,51
tt0113957,Net,1995,Drama,USA,Pictures,114,59352,22000000,50727965,110627965,5.9,51
tt0160862,That,1999,Romance,USA,Miramax,95,82824,10000000,63366989,103166989,5.9,51
tt0448075,Listener,2006,Horror,USA,Entertainment,91,14539,4000000,7836393,10639686,5.9,51
tt5758778,Skyscraper,2018,Thriller,USA,Entertainment,102,102420,125000000,68420120,305858384,5.8,51
tt0077766,2,1978,Thriller,USA,Pictures,116,69533,20000000,81766007,187884007,5.8,51
tt0120828,Nights,1998,Comedy,USA,Pictures,102,71712,70000000,74339294,164839294,5.8,51
tt1321509,Funeral,2010,Comedy,USA,Gems,92,46189,21000000,42739347,49050886,5.7,51
tt0430779,Hero,2006,Comedy,USA,Productions,87,7824,35000000,14523101,16627188,5.7,51
tt0120751,Young,1998,Family,USA,Pictures,114,27219,90000000,50632037,50632037,5.6,51
tt0098320,Shocker,1989,Thriller,USA,Films,109,14570,5000000,16554699,16554699,5.5,51
tt0785006,Dogs,2009,Family,USA,DreamWorks,100,21198,35000000,73034460,117252578,5.4,51
tt2717822,Blackhat,2015,Thriller,USA,Pass,133,51219,70000000,8005980,19652057,5.4,51
tt0429591,Aquamarine,2006,Fantasy,USA,Pictures,110,37299,12000000,18597342,22989957,5.3,51
tt4799050,Night,2017,Thriller,USA,Productions,101,45643,20000000,22105643,47347283,5.2,51
tt0108358,Tombstone,1993,Drama,USA,Pictures,130,123144,25000000,56505065,56505065,7.8,50
tt0065938,Heroes,1970,War,USA,(MGM),144,44340,4000000,5200000,5200000,7.6,50
tt0091369,Labyrinth,1986,Fantasy,USA,(HA),101,121281,25000000,13723253,13907620,7.4,50
tt0449088,End,2007,Fantasy,USA,Pictures,169,585229,300000000,309420425,960996492,7.1,50
tt0790724,Reacher,2012,Thriller,USA,Pictures,130,301986,60000000,80070736,218340595,7,50
tt0076729,Bandit,1977,Comedy,USA,Pictures,96,44183,4300000,126737428,126737428,7,50
tt0096928,Adventure,1989,Music,USA,(DEG),90,111475,10000000,40485039,40507436,7,50
tt3007512,Diviner,2014,War,USA,Films,111,70359,22500000,4196641,38176317,7,50
tt1080016,Dinosaurs,2009,Comedy,USA,Animation,94,218699,90000000,196573705,886686817,6.9,50
tt0092099,Gun,1986,Drama,USA,Pictures,110,287577,15000000,179800601,356830601,6.9,50
tt0096487,Guns,1988,Western,USA,Entertainment,107,53474,13000000,45661556,45661556,6.9,50
tt1521197,Anonymous,2011,Thriller,USA,Pictures,130,38937,30000000,4463292,15395087,6.9,50
tt0399201,Island,2005,Thriller,USA,DreamWorks,136,297368,126000000,35818913,162949164,6.8,50
tt0096787,Heaven,1989,Drama,USA,International,84,35429,13800000,27100027,27100027,6.8,50
tt3766354,2,2018,Thriller,USA,Pictures,121,125883,62000000,102084362,190400157,6.7,50
tt7616798,Home,2019,Family,USA,Group,96,13462,18000000,42004346,80708134,6.7,50
tt0467200,Girl,2008,History,USA,Pictures,115,101894,35000000,26814957,78201830,6.7,50
tt0091949,Circuit,1986,Sci-Fi,USA,Pictures,98,55783,9000000,40697761,40697761,6.7,50
tt0093777,Darkness,1987,Horror,USA,Films,102,36120,3000000,14182492,14182492,6.7,50
tt0086373,Brew,1983,Sci-Fi,USA,(MGM),90,15412,4000000,8571374,8571374,6.7,50
tt0473075,Time,2010,Fantasy,USA,Pictures,116,267921,200000000,90759676,336365676,6.6,50
tt0107798,Brief,1993,Mystery,USA,Bros.,141,75308,45000000,100768056,195268056,6.6,50
tt2568862,Style,2017,Crime,USA,Pictures,96,74811,25000000,45018541,84918541,6.6,50
tt0104427,Hoffa,1992,Drama,USA,Fox,140,21022,35000000,24276506,29302121,6.6,50
tt0064782,Wagon,1969,Musical,USA,Productions,164,12067,20000000,14500000,14500000,6.6,50
tt0120787,Murder,1998,Thriller,USA,Bros.,107,77686,60000000,67638368,128038368,6.5,50
tt8623904,Christmas,2019,Romance,USA,Films,103,38133,25000000,35150750,121550750,6.5,50
tt0892318,Juliet,2010,Drama,USA,Entertainment,105,90637,30000000,53032453,79628830,6.5,50
tt0139699,Blues,1999,Romance,USA,Films,106,41256,16000000,52894169,54294169,6.5,50
tt8244784,Hunt,2020,Thriller,USA,Productions,90,52794,14000000,5812500,10530977,6.5,50
tt0096794,Always,1989,Romance,USA,Pictures,122,27445,31000000,43858790,74134790,6.4,50
tt0250274,Brothers,2001,Drama,USA,Gems,106,4160,6000000,27457409,27958191,6.4,50
tt3874544,Baby,2017,Comedy,USA,Animation,97,105125,125000000,175003033,527965936,6.3,50
tt0119738,Wedding,1997,Romance,USA,Pictures,105,125963,38000000,127120029,299288605,6.3,50
tt0120053,Saint,1997,Romance,USA,Pictures,116,61535,68000000,61363304,118063304,6.3,50
tt0481141,Reservations,2007,Romance,USA,Entertainment,104,69523,28000000,43107979,92601050,6.3,50
tt0417217,Money,2005,Sport,USA,Pictures,122,42787,35000000,22991379,30526509,6.3,50
tt2387433,Skies,2013,Thriller,USA,Films,97,69614,3500000,17418667,27858103,6.3,50
tt0119311,Hoodlum,1997,Drama,USA,Artists,130,10379,30000000,23499102,23499102,6.3,50
tt6113488,Christ,2017,Drama,USA,Studios,112,7536,5000000,14682684,18175663,6.3,50
tt4500922,Cure,2018,Sci-Fi,USA,Group,143,107184,62000000,58032443,288175335,6.2,50
tt1023481,Streets,2008,Romance,USA,Pictures,98,78880,17500000,58017783,150988382,6.2,50
tt0264935,Numbers,2002,Thriller,USA,Bros.,115,52231,50000000,31945749,56714147,6.2,50
tt0095188,Farm,1988,Comedy,USA,Productions,101,19155,19000000,25537221,25537221,6.2,50
tt0089489,Lifeforce,1985,Mystery,USA,Productions,101,21808,25000000,11603545,11603545,6.2,50
tt2218003,Circuit,2013,Mystery,USA,Features,96,21351,15000000,5750401,6331939,6.2,50
tt1790886,Campaign,2012,Comedy,USA,Bros.,85,123110,95000000,86907746,104907746,6.1,50
tt0269095,Sea,2002,Mystery,USA,Pictures,108,23953,40000000,22449000,29676703,6.1,50
tt0337876,Birth,2004,Mystery,USA,Cinema,100,34274,20000000,5095038,23925492,6.1,50
tt0087262,Firestarter,1984,Sci-Fi,USA,Company,114,28732,15000000,17080167,17080167,6.1,50
tt2097307,Run,2012,Comedy,USA,Group,100,34150,2000000,13749300,16816647,6.1,50
tt0091635,Weeks,1986,Romance,USA,(PSO),117,36670,17000000,6735922,6735922,6,50
tt1402488,Two,2011,Comedy,USA,Bros.,100,40908,135000000,64006466,159196936,5.9,50
tt0162650,Shaft,2000,Thriller,USA,Pictures,99,72469,46000000,70334258,107626125,5.9,50
tt0266489,Duplex,2003,Comedy,USA,Miramax,89,54657,40000000,9692135,19322135,5.9,50
tt0879870,Love,2010,Romance,USA,Pictures,133,86198,60000000,80574010,204594016,5.8,50
tt0133152,Apes,2001,Sci-Fi,USA,Fox,119,207951,100000000,180011740,362211740,5.7,50
tt0409182,Poseidon,2006,Thriller,USA,Bros.,98,96734,160000000,60674817,181674817,5.7,50
tt1694020,Trip,2012,Drama,USA,Pictures,95,35011,40000000,37134215,41863726,5.7,50
tt0913354,Armored,2009,Thriller,USA,Gems,88,29450,20000000,15988876,22942221,5.7,50
tt0299172,Range,2004,Comedy,USA,Pictures,76,19812,110000000,50030461,145358062,5.4,50
tt1604171,Prom,2011,Family,USA,Productions,104,14702,8000000,10130219,10702246,5.4,50
tt0305396,Course,2002,Comedy,USA,(MGM),90,6321,12000000,28442574,33082548,5.3,50
tt0465624,Ex-Girlfriend,2006,Sci-Fi,USA,Enterprises,96,61024,30000000,22530295,61108981,5.1,50
tt0979434,Ticket,2010,Comedy,USA,Entertainment,99,10357,17000000,24719879,24719879,5,50
tt0104437,Kid,1992,Family,USA,1,89,40421,40000000,58662452,58662452,4.9,50
tt0085636,Witch,1982,Sci-Fi,USA,Company,98,41933,2500000,14400000,14400000,4.9,50
tt1727824,Rhapsody,2018,Music,USA,Films,134,433549,52000000,216668042,906884690,8,49
tt0117665,Sleepers,1996,Thriller,USA,Films,147,183812,44000000,53315285,165615285,7.6,49
tt0097958,Vacation,1989,Comedy,USA,Bros.,97,148350,27000000,72705146,72705146,7.6,49
tt1716777,Us,2012,Drama,USA,DreamWorks,114,41031,16000000,12434778,12558931,7.1,49
tt4807408,Enemies,2019,History,USA,Films,133,8251,10000000,10205616,10209813,7.1,49
tt1259528,Thieves,2018,Drama,USA,MM,140,88814,30000000,44947622,80509622,7,49
tt0350261,Life,2005,Romance,USA,Miramax,108,28550,30000000,8586392,18618284,7,49
tt0889588,Shi,2008,War,USA,(AFFC),125,9194,40000000,1031872,7785975,7,49
tt0283530,Club,2002,Drama,USA,Communications,109,16386,12500000,14118751,16318449,6.9,49
tt1104001,Tron,2010,Sci-Fi,USA,Pictures,125,309135,170000000,172062763,400062763,6.8,49
tt0430105,Brothers,2005,Drama,USA,Pictures,109,132163,45000000,74494381,92374674,6.8,49
tt0083169,Taps,1981,Drama,USA,Partners,126,16298,14000000,35856053,35856053,6.8,49
tt1605630,Reunion,2012,Comedy,USA,Pictures,113,200052,50000000,57011521,234989584,6.7,49
tt1211956,Plan,2013,Thriller,USA,Entertainment,115,223688,50000000,25135965,137328301,6.7,49
tt0118883,Theory,1997,Thriller,USA,Bros.,135,92187,75000000,75982834,136982834,6.7,49
tt0465602,Up,2007,Thriller,USA,Cinema,86,143090,39000000,12807139,27122238,6.7,49
tt1800302,Gold,2016,Drama,USA,Pictures,120,55550,20000000,7227038,14880939,6.7,49
tt0202677,Gun,2000,Drama,USA,Entertainment,119,31393,8500000,6055661,13200972,6.7,49
tt0134618,Alaska,1999,Sport,USA,Productions,119,25157,28000000,8891623,8891623,6.7,49
tt1667889,Drift,2012,Comedy,USA,Studios,88,187558,95000000,161321843,877244782,6.6,49
tt0183505,Irene,2000,Comedy,USA,Fox,116,219069,51000000,90570999,149270999,6.6,49
tt0104231,Away,1992,Romance,USA,Entertainment,140,57850,60000000,58883840,137783840,6.6,49
tt0472399,Mechanic,2011,Thriller,USA,Films,93,148447,40000000,29121498,76130093,6.6,49
tt0093629,Warriors,1987,Horror,USA,Cinema,96,68794,4500000,44793222,44793222,6.6,49
tt0091557,Coast,1986,Thriller,USA,Company,117,26023,25000000,14302779,14302779,6.6,49
tt0240510,Feathers,2002,Drama,USA,Pictures,132,32187,35000000,18306166,29882645,6.5,49
tt0117119,Americans,1996,Comedy,USA,Entertainment,101,13933,21500000,22313201,22313201,6.5,49
tt1135985,Drive,2008,Romance,USA,Entertainment,109,82666,19000000,8402485,18755936,6.5,49
tt0448157,Hancock,2008,Fantasy,USA,Pictures,92,437405,150000000,227946274,629443428,6.4,49
tt1411250,Riddick,2013,Sci-Fi,USA,Productions,119,151989,38000000,42025135,98337295,6.4,49
tt0159273,Lines,2001,Thriller,USA,Fox,106,97575,40000000,58856790,91753202,6.4,49
tt0091541,Pit,1986,Comedy,USA,Entertainment,91,50889,10000000,37499651,54999651,6.4,49
tt2361317,Night,2016,Drama,USA,Way,129,50933,108000000,10378555,22678555,6.4,49
tt0114214,Dead,1995,Thriller,USA,Pictures,107,83553,32000000,18636537,18636537,6.4,49
tt3469046,3,2017,Comedy,USA,Entertainment,89,108791,80000000,264624300,1034799409,6.3,49
tt2357291,2,2014,Comedy,USA,Animation,101,77968,103000000,131538435,498781117,6.3,49
tt0251114,War,2002,War,USA,Enterprises,125,50267,70000000,19077641,32287044,6.3,49
tt0106500,CB4,1993,Music,USA,Entertainment,89,8629,6000000,17953778,17953778,6.3,49
tt0120912,II,2002,Comedy,USA,Pictures,88,337088,140000000,193735288,445135288,6.2,49
tt0375173,Alfie,2004,Romance,USA,Pictures,103,50110,60000000,13399812,35060882,6.2,49
tt1235522,City,2013,Drama,USA,Films),109,75013,35000000,19701164,34737199,6.2,49
tt0077530,Mars,1978,Thriller,USA,Pictures,104,8680,7000000,20000000,20000000,6.2,49
tt6803212,Go,2019,Mystery,USA,Productions,103,4585,5000000,5215062,5288011,6.2,49
tt0112642,Casper,1995,Fantasy,USA,Pictures,100,117023,50000000,100328194,287928194,6.1,49
tt0400717,Season,2006,Comedy,USA,Pictures,86,84628,85000000,85105259,200811689,6.1,49
tt0443632,Sentinel,2006,Thriller,USA,Fox,108,47295,60000000,36280697,78810595,6.1,49
tt0113041,II,1995,Romance,USA,Productions,106,33587,30000000,76594107,76594107,6.1,49
tt3850590,Krampus,2015,Fantasy,USA,Entertainment,98,60237,15000000,42725475,61548707,6.1,49
tt1622547,Less,2011,Crime,USA,Pictures,83,92398,28000000,37053924,40662632,6.1,49
tt0119848,Sea,1997,Romance,USA,Fox,106,7842,33000000,29022252,30716901,6.1,49
tt0091188,Heartburn,1986,Drama,USA,Pictures,108,9261,20000000,25314189,25314189,6.1,49
tt0068408,Apes,1972,Sci-Fi,USA,Fox,88,29581,1700000,9043472,9043472,6.1,49
tt0100114,Death,1990,Crime,USA,Grais,93,19326,12000000,46044396,57968936,6,49
tt0092666,Date,1987,Romance,USA,Pictures,95,20427,18000000,39321715,39337581,6,49
tt4776998,Promise,2016,Drama,USA,Babieka,133,167369,90000000,8224288,12448676,6,49
tt0452624,German,2006,Romance,USA,Studios,105,23778,32000000,1308696,5914908,6,49
tt0372237,Who,2005,Romance,USA,Pictures,105,39782,35000000,68915888,103121466,5.9,49
tt0216216,Day,2000,Sci-Fi,USA,Pictures,123,115106,82000000,34604280,96085477,5.9,49
tt1190080,2012,2009,Sci-Fi,USA,Pictures,158,347291,200000000,166112167,791217826,5.8,49
tt0114508,Species,1995,Sci-Fi,USA,(MGM),108,72859,35000000,60074103,113374103,5.8,49
tt0130121,Eyes,1999,Romance,USA,Entertainment,102,34502,75000000,33864342,54264342,5.8,49
tt0875034,Nine,2009,Romance,USA,Company,118,42046,80000000,19676965,54004950,5.8,49
tt0091778,Side,1986,Horror,USA,Productions,91,24282,19000000,40996665,40996665,5.7,49
tt0778661,Girls,2007,Romance,USA,Films,100,6917,10000000,31366978,31609243,5.7,49
